PID,SID,ID,EID,ESID,NAME,NAME_SI,NAME_TA,CXP_OLDCODE
60,11,2026,1-2-36-055,055,Hunupitiya South,හුණුපිටිය දකුණ,ஹுணுபிட்டிய தெற்கு,256A
60,12,2027,1-2-36-060,060,Wanawasala West,වනවාසල බටහිර,வனவாசல ‍மேற்கு,257
60,13,2028,1-2-36-065,065,Wanawasala East,වනවාසල නැගෙනහිර,வனவாசல கிழக்கு,257B
60,14,2029,1-2-36-070,070,Dippitigoda,දිප්පිටිගොඩ,திப்பிடிகொட,260
60,15,2030,1-2-36-075,075,Weweldoowa,වේවැල්දූව,‍வேவெல்தூவ,258
60,16,2031,1-2-36-080,080,Warakanatta,වරාකනත්ත,வராகனத்த,259
60,17,2032,1-2-36-085,085,Koholvila,කොහොල්විල,கொஹொல்வில,259B
60,18,2033,1-2-36-090,090,Dalugamgoda,දළුගම්ගොඩ,தலுகம்கொட,258A
60,19,2034,1-2-36-095,095,Nungamugoda,නුංගමුගොඩ,நுங்கமுகொட,258B
60,20,2035,1-2-36-100,100,Dalugama,දළුගම,தலுகம,260A
60,21,2036,1-2-36-105,105,Himbutuwelgoda,හිඹුටුවැල්ගොඩ,ஹிம்புடுவெல்கொட,257A
60,22,2037,1-2-36-110,110,Pattiya East,පට්ටිය නැගෙනහිර,‍ பட்டிய கிழக்கு,173
60,23,2038,1-2-36-115,115,Pattiya North,පට්ටිය උතුර,பட்டிய வடக்கு,173B
60,24,2039,1-2-36-120,120,Meegahawatta,මීගහවත්ත,மீகஹவத்த,174C
60,25,2040,1-2-36-125,125,Peliyagodawatta,පෑලියගොඩවත්ත,‍பேலியகொடவத்த,174A
60,26,2041,1-2-36-130,130,Peliyagoda Gangabada,පෑලියගොඩ ගඟබඩ,‍பேலியகொட கங்கபட,174
60,27,2042,1-2-36-135,135,Peliyagoda Gangabada East,පෑලියගොඩ ගඟබඩ නැගෙනහිර,‍பேலியகொட கங்கபட கிழக்கு,174B
60,28,2043,1-2-36-140,140,Pattiya West,පට්ටිය බටහිර,பட்டிய ‍மேற்கு,173A
60,29,2044,1-2-36-145,145,Wedamulla,වෙදමුල්ල,வெதமுல்ல,261
60,30,2045,1-2-36-150,150,Galborella,ගල්බොරැල්ල,கல்பொரெல்ல,261A
60,31,2046,1-2-36-155,155,Polhena,පොල්හේන,பொல்‍ஹேன,264A
60,32,2047,1-2-36-160,160,Kelaniya,කැළණිය,களணி,264
60,33,2048,1-2-36-165,165,Sinharamulla North,සිංහාරමුල්ල උතුර,சிங்ஹாரமுல்ல வடக்கு,263B
60,34,2049,1-2-36-170,170,Pilapitiya,පිලපිටිය,பிலபிடிய,263A
60,35,2050,1-2-36-175,175,Pethiyagoda,පෙතියාගොඩ,பெதியாகொட,262
60,36,2051,1-2-36-180,180,Mawella,මෑවෑල්ල,மேவெல்ல,262A
60,37,2052,1-2-36-185,185,Sinharamulla,සිංහාරමුල්ල,சிங்ஹாரமுல்ல,263
61,1,2053,1-2-39-005,005,Pahala Biyanvila East,පහළ බියන්විල නැගෙනහිර,பஹல பியன்வில கிழக்கு,268
61,2,2054,1-2-39-010,010,Ihala Biyanvila North,ඉහළ බියන්විල උතුර,இஹல பியன்வில வடக்கு,269
61,3,2055,1-2-39-015,015,Ihala Biyanvila Central,ඉහළ බියන්විල මධ්‍යම,மத்திய இஹல பியன்வில,269/B
61,4,2056,1-2-39-020,020,Mawaramandiya,මාවරමණ්ඩිය,மாவரமண்டிய,269/A
61,5,2057,1-2-39-025,025,Meegahawatta West,මීගහවත්ත බටහිර,மீகஹவத்த மேற்கு,272/A
61,6,2058,1-2-39-030,030,Meegahawatta East,මීගහවත්ත නැගෙනහිර,மீகஹவத்த கிழக்கு,272
61,7,2059,1-2-39-035,035,Kammalwatta,කම්මල්වත්ත,கம்மல்வத்த,273
61,8,2060,1-2-39-040,040,Delgoda,දෙල්ගොඩ,தெல்கொட,282/A
61,9,2061,1-2-39-045,045,Athurumulla,අතුරුමුල්ල,அதுருமுல்ல,283
61,10,2062,1-2-39-050,050,Kanduboda East,කඳුබොඩ නැගෙනහිර,கந்துபொட கிழக்கு,282
61,11,2063,1-2-39-055,055,Kanduboda West,කඳුබොඩ බටහිර,கந்துபொட மேற்கு,282/B
61,12,2064,1-2-39-060,060,Siyambalape Watta,සියඹලාපෙ වත්ත,சியம்பலா‍ப்பே வத்தை,274/C
61,13,2065,1-2-39-065,065,Daranagama,දරණගම,தரணகம,272B
61,14,2066,1-2-39-070,070,Siyambalape North,සියඹලාපෙ උතුර,சியம்பலா‍ப்பே வடக்கு,274
61,15,2067,1-2-39-075,075,Heiyanthuduwa North,හෙයියන්තුඩුව උතුර,ஹெய்யந்துடுவ வடக்கு,275
61,16,2068,1-2-39-080,080,Makola South Ihala,මාකොළ දකුණ ඉහළ,மாக்கொல தெற்கு இஹல,271
61,17,2069,1-2-39-085,085,Makola North Ihala,මාකොළ උතුර ඉහළ,மாகொல வடக்கு இஹல,270
61,18,2070,1-2-39-090,090,Makola North Central,මාකොළ උතුර මධ්‍යම,மாக்கொல வடமத்திய,270/A
61,19,2071,1-2-39-095,095,Pahala Biyanvila West,පහළ බියන්විල බටහිර,பஹல பியன்வில மேற்கு,268/A
61,20,2072,1-2-39-100,100,Pahala Biyanvila Central,පහළ බියන්විල මධ්‍යම,பஹல பியன்வில மத்திய,268/B
61,21,2073,1-2-39-105,105,Makola North Pahala,මාකොළ උතුර පහළ,மாகொல வடக்கு பஹல,270/B
61,22,2074,1-2-39-110,110,Makola South Pahala,මාකොළ දකුණ පහළ,மாகொல தெற்கு பஹல,271/B
61,23,2075,1-2-39-115,115,Pamunuvila,පමුණුවිල,பமுணுவில,265
61,24,2076,1-2-39-120,120,Gonawala East,ගෝනවල නැගෙනහිර,‍‍கோணவல கிழக்கு,277
61,25,2077,1-2-39-125,125,Sapugaskanda,සපුගස්කන්ද,சப்புகஸ்கந்த,271/A
61,26,2078,1-2-39-130,130,Heiyanthuduwa West,හෙයියන්තුඩුව බටහිර,ஹெயியன்துடுவ மேற்கு,275/C
61,27,2079,1-2-39-135,135,Heiyanthuduwa East,හෙයියන්තුඩුව නැගෙනහිර,ஹெயியன்துடுவ கிழக்கு,275B
61,28,2080,1-2-39-140,140,Siyambalape South,සියඹලාපෙ දකුණ,சியம்பலா‍பே தெற்கு,274/A
61,29,2081,1-2-39-145,145,Yatihena,යටිහේන,யடி‍ஹேன,274/B
61,30,2082,1-2-39-150,150,Ulahitiwala,උලහිටිවල,உலஹிடிவல,281/B
61,31,2083,1-2-39-155,155,Walgama West,වල්ගම බටහිර,வல்கம மேற்கு,281/A
61,32,2084,1-2-39-160,160,Biyagama North,බියගම උතුර,பியகம வடக்கு,280
61,33,2085,1-2-39-165,165,Biyagama West,බියගම බටහිර,பியகம மேற்கு,280/D
61,34,2086,1-2-39-170,170,Heiyanthuduwa South,හෙයියන්තුඩුව දකුණ,ஹெய்யண்துடுவ தெற்கு,275A
61,35,2087,1-2-39-175,175,Mabima East,මාබිම නැගෙනහිර,மாபிம கிழக்கு,276
61,36,2088,1-2-39-180,180,Mabima West,මාබිම බටහිර,மாபிம மேற்கு,276A
61,37,2089,1-2-39-185,185,Pattivila North,පට්ටිවිල උතුර,பட்டிவில வடக்கு,279
61,38,2090,1-2-39-190,190,Gonawala Central,ගෝනවල මධ්‍යම,மத்திய ‍‍கோணவல,277B
61,39,2091,1-2-39-195,195,Galeadanda,ගලඒදණ්ඩ,கல்ஏதண்ட,265A
61,40,2092,1-2-39-200,200,Gonawala West,ගෝනවල බටහිර,‍‍கோணவல மேற்கு,277/A
61,41,2093,1-2-39-205,205,Thalwatta,තල්වත්ත,தல்வத்த,278
61,42,2094,1-2-39-210,210,Bollagala,‍බොල්ලෑගල,பொல்லேகல,278A
61,43,2095,1-2-39-215,215,Pattivila South,පට්ටිවිල දකුණ,பட்டிவில தெற்கு,279/A
61,44,2096,1-2-39-220,220,Biyagama South,බියගම දකුණ,பியகம தெற்கு,280/C
61,45,2097,1-2-39-225,225,Biyagama East,බියගම නැගෙනහිර,பியகம கிழக்கு,280B
61,46,2098,1-2-39-230,230,Yabaraluwa North,යබරළුව උතුර,யபரலுவ வடக்கு,280/A
61,47,2099,1-2-39-235,235,Yabaraluwa South,යබරළුව දකුණ,யபரலுவ தெற்கு,280/E
61,48,2100,1-2-39-240,240,Malwana Town,මල්වාන නගරය,மல்வான நகரம்,281/C
61,49,2101,1-2-39-245,245,Walgama East,වල්ගම නැගෙනහිර,வல்கம கிழக்கு,281
